ProductName,Revenue,CumRevenue,CumPercent
Acrylic Jewel Icicle Pink,2668.13,59985069.21999983,98.13819659583758
Paisley Park Card,2660.69,59987729.909999825,98.14254960103865
Pack 20 Dolly Pegs,2659.84,59990389.74999983,98.14690121560253
Love Heart Napkin Box,2659.35,59993049.09999983,98.15125202850498
Hippy Chic Decorative Parasol,2650.8700000000003,59995699.96999983,98.15558896775659
Triple Wire Hook Ivory Heart,2650.11,59998350.07999983,98.15992466361494
Ivory Embroidered Quilt,2642.44,60000992.519999824,98.16424781101787
Funky Monkey Cushion Cover,2630.7599999999998,60003623.27999982,98.16855184942997
Love Large Wood Letters,2630.12,60006253.39999982,98.17285484077411
Money Box Biscuits Design,2622.7000000000003,60008876.09999982,98.17714569267373
Set Of 2 Round Tins Dutch Cheese,2622.12,60011498.21999982,98.18143559566799
Silk Purse Babushka Blue,2616.8,60014115.01999982,98.1857167949096
Hand Open Shape Gold,2598.2799999999997,60016713.29999982,98.18996769462125
Dog Toy With Pink Crochet Skirt,2593.91,60019307.209999815,98.19421144482179
Milk Pan Blue Polkadot,2588.44,60021895.64999981,98.1984462458631
Feltcraft Doll Maria,2587.32,60024482.96999981,98.20267921453544
Decorative Vintage Coffee Box,2585.43,60027068.39999981,98.20690909108512
Greeting Card Sticky Gordon,2583.0,60029651.39999981,98.21113499204853
Denim Patch Purse Pink Butterfly,2579.97,60032231.36999981,98.21535593579942
Enchanted Bird Plant Cage,2576.67,60034808.03999981,98.219571480606
Egg Frying Pan Pink,2576.01,60037384.04999981,98.22378594562372
Multi Hearts Stickers,2574.6099999999997,60039958.65999981,98.2279981201802
Hand Towel Pink Flower And Daisy,2572.49,60042531.14999981,98.23220682632397
Clam Shell Small,2570.88,60045102.029999815,98.23641289843735
Green Goose Feather Christmas Tree,2562.49,60047664.51999982,98.2406052441438
Small Parlour Picture Frame,2558.9100000000003,60050223.42999981,98.24479173281365
Frosted White Base,2553.83,60052777.25999981,98.24896991038136
Frying Pan Blue Polkadot,2550.56,60055327.819999814,98.25314273808605
Pantry Hook Balloon Whisk,2550.11,60057877.92999981,98.25731482957107
Set Of 4 Napkin Charms Leaves,2546.72,60060424.64999981,98.26148137486784
Green Heart Compact Mirror,2533.06,60062957.709999815,98.26562557180722
Silver Glass T-Light Set,2525.7599999999998,60065483.46999981,98.26975782562731
Set/6 Black Bird T-Light Candles,2522.91,60068006.37999981,98.27388541672278
Set Of 4 Polkadot Placemats,2519.89,60070526.26999981,98.27800806696618
Blue Knitted Hen,2518.44,60073044.70999981,98.28212834494616
Cosy Hour Giant Tube Matches,2511.34,60075556.04999981,98.28623700701563
3 Tier Sweetheart Garden Shelf,2509.55,60078065.59999981,98.29034274056683
Glass Jar Kings Choice,2504.32,60080569.91999981,98.29443991760928
Scotties Childrens Apron,2502.64,60083072.55999981,98.29853434609828
Corona Mexican Tray,2500.11,60085572.66999981,98.30262463539663
Retrospot Candle Large,2490.7,60088063.36999981,98.30669952952344
Childs Garden Rake Pink,2485.4300000000003,60090548.79999981,98.31076580169979
Ivory Wire Kitchen Organiser,2476.94,60093025.73999981,98.31481818386483
Nursery A B C Painted Letters,2475.44,60095501.179999806,98.31886811196428
Assorted Cheese Fridge Magnets,2471.52,60097972.69999981,98.32291162677228
Gold Photo Frame,2470.61,60100443.30999981,98.3269536527805
Wall Art The Magic Forest,2469.4700000000003,60102912.77999981,98.33099381369885
Christmas Garland Stars Trees,2467.58,60105380.359999806,98.33503088249455
12 Pink Rose Peg Place Settings,2467.42,60107847.77999981,98.33906768952326
Cupid Design Scented Candles,2467.32,60110315.09999981,98.34310433294759
50cm Metal String With 7 Clips,2463.9,60112778.99999981,98.34713538110235
Sprig Lavender Artificial Flower,2460.3199999999997,60115239.31999981,98.35116057222054
Heart T-Light Holder,2454.71,60117694.02999981,98.35517658513339
Assorted Tutti Frutti Heart Box,2452.25,60120146.27999981,98.35918857337866
Small Round Cut Glass Candlestick,2451.16,60122597.439999804,98.36319877833624
Milk Maids Mug,2450.17,60125047.609999806,98.36720736361056
Pin Cushion Babushka Red,2450.14,60127497.74999981,98.37121589980354
Retro Pill Box Key Chain The King,2444.78,60129942.52999981,98.37521566680212
Childs Garden Rake Blue,2441.02,60132383.54999981,98.37920928227626
Set/6 Green Spring Paper Cups,2437.4,60134820.94999981,98.38319697527209
Flying Pig Watering Can,2436.4500000000003,60137257.39999981,98.38718311402637
Gingham Babushka Doorstop,2428.2,60139685.599999815,98.39115575541986
Cut Glass T-Light Holder Octagon,2423.7,60142109.29999982,98.39512103461654
Rose Du Sud Oven Glove,2413.52,60144522.81999982,98.39906965888801
Silver T-Light Setting,2413.2000000000003,60146936.019999824,98.4030177596255
Pink Stocking Christmas Decoration,2411.13,60149347.14999983,98.40696247375246
Mirror Cornice,2402.45,60151749.59999983,98.41089298701979
Glass Chalice Green Large,2392.23,60154141.82999983,98.41480677992018
Dinosaur Height Chart Sticker Set,2378.79,60156520.619999826,98.41869858439279
Pink Glass Candleholder,2378.71,60158899.32999983,98.42259025798191
White Hand Towel With Butterfly,2363.85,60161263.17999983,98.42645761996114
Angel Decoration With Lace Padded,2357.44,60163620.619999826,98.43031449490003
Love Potion Masala Incense,2355.75,60165976.369999826,98.43416860492503
Abstract Circle Journal,2350.12,60168326.48999982,98.43801350402379
Beaded Crystal Heart Pink Small,2344.17,60170670.659999825,98.44184866866236
Calendar Family Favourites,2340.66,60173011.31999982,98.4456780907874
Money Box Housekeeping Design,2327.59,60175338.909999825,98.44948612982087
Pink Sweetheart Bracelet,2326.79,60177665.699999824,98.45329286001935
Door Hanger Mum + Dads Room,2322.16,60179987.85999982,98.45709201533532
Hen Party Cordon Barrier Tape,2319.79,60182307.64999982,98.46088729322766
English Rose Small Scented Flower,2314.54,60184622.18999982,98.4646739818904
Pink And White Christmas Tree 120cm,2313.21,60186935.39999982,98.46845849461496
Edwardian Heart Photo Frame,2306.24,60189241.63999982,98.47223160411473
Egg Cup Henrietta Hen Pink,2305.9800000000005,60191547.61999982,98.4760042882431
Pearlised Ivory Heart Small,2301.15,60193848.76999982,98.47976907028024
Heart Trellis Triple T-Light Holder,2298.9700000000003,60196147.739999816,98.48353028574205
Jingle Bells Tree Decoration,2297.56,60198445.29999982,98.4872891943822
Rococo Wall Mirror White,2295.59,60200740.88999982,98.49104488001619
Folding Umbrella Blackblue Polkadot,2292.98,60203033.86999982,98.49479629557604
Easter Tree Yellow Birds,2292.61,60205326.47999982,98.4985471057997
Tea Time Tea Set In Gift Box,2292.23,60207618.709999815,98.50229729432675
Silver Diamante Pen In Gift Box,2291.45,60209910.15999982,98.50604620673968
Black Christmas Tree 120cm,2281.67,60212191.82999982,98.5097791186449
Queen Of Skies Luggage Tag,2278.35,60214470.17999982,98.51350659888493
Candle Plate Lace White,2273.86,60216744.03999982,98.51722673328858
Embroidered Ribbon Reel Ruby,2272.08,60219016.11999982,98.5209439555344
Ribbons Purse,2271.4,60221287.51999982,98.52466006527048
Green Enamel+Glass Hair Comb,2262.4,60223549.919999816,98.52836145061296
White And Blue Ceramic Oil Burner,2258.77,60225808.68999982,98.53205689711669
Black Love Bird T-Light Holder,2234.97,60228043.65999982,98.53571340577956
Pink Chick Egg Warmer + Egg Cup,2233.9,60230277.559999816,98.53936816387564
Magazine Rack Gebra Assorted,2228.9500000000003,60232506.50999982,98.54301482355523
Relax Large Wood Letters,2214.32,60234720.82999982,98.546637547915
Cherry Blossom Passport Cover,2213.98,60236934.809999816,98.55025971601991
French Carriage Lantern,2205.07,60239139.87999982,98.55386730697515
Round Blue Clock With Sucker,2202.84,60241342.71999982,98.55747124955286
Sunflower Decorative Parasol,2199.2400000000002,60243541.95999982,98.56106930237314
Rabbit Design Cotton Tote Bag,2197.6,60245739.55999982,98.5646646720817
T-Light Holder Silver Heart Handle,2194.18,60247933.73999982,98.56825444652068
Pink Butterfly Handbag W Bobbles,2186.02,60250119.75999983,98.57183087084282
Ivory String Curtain With Pole,2182.23,60252301.98999982,98.57540109455917
Cake Stand Lovebird 2 Tier Pink,2181.7599999999998,60254483.74999982,98.57897054933498
Hello Sailor Blue Soap Holder,2181.22,60256664.96999982,98.58253912064718
Candy Shop Sticker Sheet,2176.72,60258841.68999982,98.58610032976259
Pink Riviera Handbag,2174.5,60261016.18999982,98.5896579068609
Pink Rose Washbag,2173.13,60263189.31999982,98.59321324257928
Three Mini Hanging Frames,2172.32,60265361.63999982,98.59676725310226
Medium Parlour Picture Frame,2165.03,60267526.66999982,98.60030933686642
Beaded Crystal Heart Blue On Stick,2161.5,60269688.16999982,98.60384564539619
Pink Pot Plant Candle,2160.76,60271848.92999982,98.6073807432536
Classical Rose Candlestand,2155.23,60274004.15999982,98.61090679378917
Woven Berries Cushion Cover,2147.68,60276151.83999982,98.61442049219455
Flower Fairy 5 Drawer Liners,2145.33,60278297.169999816,98.61793034589716
Curious Images Notebook Set,2142.82,60280439.989999816,98.62143609313
Wrap Folk Art,2136.0,60282575.989999816,98.62493068254457
Ninja Rabbit Black,2128.91,60284704.89999981,98.62841367240905
2 Picture Book Eggs Easter Bunny,2128.2200000000003,60286833.11999981,98.63189553340338
Candle Holder Silver Madeline,2127.67,60288960.78999981,98.63537649457366
Lolita Design Cotton Tote Bag,2125.54,60291086.32999981,98.63885397097079
Vip Passport Cover,2117.1800000000003,60293203.50999981,98.6423177700423
Bunny Egg Box,2109.9900000000002,60295313.499999814,98.64576980595936
4 Rose Pink Dinner Candles,2105.03,60297418.529999815,98.64921372709952
Assorted Colour Suction Cup Hook,2100.38,60299518.90999982,98.65265004063632
Summer Daisies Bag Charm,2099.2,60301618.10999982,98.6560844236415
Butterfly Crochet Food Cover,2095.16,60303713.26999982,98.65951219703
Tranquility Masala Incense,2094.0,60305807.26999982,98.66293807260777
Woven Bubble Gum Cushion Cover,2093.16,60307900.42999981,98.6663625739088
Stripy Design Shower Cap,2092.0699999999997,60309992.499999814,98.66978529192215
Blue Scottie Dog W Flower Pattern,2089.69,60312082.18999981,98.67320411615144
Scotties Design Washbag,2064.94,60314147.12999981,98.67658244829832
Columbian Candle Rectangle,2063.52,60316210.64999981,98.6799584572631
Faux Fur Chocolate Throw,2061.32,60318271.96999981,98.68333086693166
Danish Rose Folding Chair,2060.7999999999997,60320332.76999981,98.68670242585748
Square Cherry Blossom Cabinet,2059.9500000000003,60322392.71999981,98.69007259414613
Egg Frying Pan Mint,2053.44,60324446.15999981,98.69343211179007
Set Of 4 Polkadot Coasters,2048.0099999999998,60326494.16999981,98.69678274571653
Number Tile Vintage Font No,2037.7100000000003,60328531.87999981,98.70011652839256
Green Bitty Light Chain,2027.0800000000002,60330558.95999981,98.70343291992369
Pantry Hook Tea Strainer,2026.3400000000001,60332585.29999981,98.70674810078245
Antique Silver Book Mark With Beads,2025.58,60334610.87999981,98.71006203824798
Vintage Leaf Chopping Board,2024.8999999999999,60336635.77999981,98.71337486320378
Set Of 3 Pantry Wooden Spoons,2022.24,60338658.01999981,98.71668333628324
Camphor Wood Portobello Mushroom,2014.11,60340672.12999981,98.71997850832715
Funky Monkey Gift Bag Medium,2009.6999999999998,60342681.82999981,98.72326646541819
Rose Du Sud Cushion Cover,2002.3700000000001,60344684.19999981,98.72654243030867
Pantry Hook Spatula,1999.99,60346684.18999981,98.72981450141506
Cosy Slipper Shoes Large Green,1998.42,60348682.60999981,98.73308400393279
Red Apples Chopping Board,1996.97,60350679.57999981,98.7363511341871
Green Fern Journal,1990.74,60352670.319999814,98.73960807188897
Vintage Bead Notebook,1981.22,60354651.53999981,98.74284943445448
Paper Bunting Paisley Park,1980.99,60356632.529999815,98.74609042072996
Elephant Carnival Pouffe,1977.93,60358610.459999815,98.7493264007116
Doggy Rubber,1977.77,60360588.22999982,98.75256211892622
Pink Padded Mobile,1976.49,60362564.71999982,98.75579574300488
Retro Pill Box Revolutionary,1969.92,60364534.63999982,98.75901861827622
Ivory Cafe Hanging Lamp,1969.82,60366504.45999982,98.76224132994317
Green Goose Feather Tree 60cm,1968.96,60368473.41999982,98.7654626346125
Set Of Picture Frame Stickers,1967.51,60370440.92999982,98.76868156701845
Space Frog,1959.76,60372400.68999982,98.77188782008544
Tub 24 Pink Flower Pegs,1958.64,60374359.32999982,98.77509224078345
Pink Hearts Paper Garland,1956.67,60376315.99999982,98.77829343847532
Pink Polkadot Childrens Umbrella,1954.51,60378270.50999982,98.78149110231271
Folding Umbrella Chocolate Polkadot,1953.8,60380224.309999816,98.78468760455905
Cubic Mug Flock Pink On Brown,1944.2,60382168.50999982,98.78786840078557
Abstract Circles Sketchbook,1941.03,60384109.53999982,98.79104401075344
Blue Fly Swat,1933.4399999999998,60386042.97999982,98.79420720314937
Woodland Large Red Felt Heart,1930.89,60387973.86999982,98.79736622363379
Cushion Cover Pink Union Jack,1928.08,60389901.94999982,98.80052064683531
Ninja Rabbit Pink,1927.19,60391829.139999814,98.8036736139579
Jardin Etched Glass Fruitbowl,1922.73,60393751.86999981,98.80681928432544
Egg Frying Pan Blue,1922.52,60395674.389999814,98.80996461112382
2 Picture Book Eggs Easter Chicks,1916.23,60397590.61999981,98.81309964720708
Ivory Pillar Candle Gold Flock,1906.24,60399496.85999981,98.81621833921346
Blue Daisy Mobile,1900.33,60401397.18999981,98.81932736220139
Silver Mini Tape Measure,1897.34,60403294.529999815,98.82243149341856
Star T-Light Holder,1895.1,60405189.62999982,98.82553195989776
Lilac Diamante Pen In Gift Box,1888.5,60407078.12999982,98.8286216284883
Mirrored Wall Art Gents,1881.74,60408959.86999982,98.83170023742322
Painted Lightbulb Star+ Moon,1876.21,60410836.07999982,98.8347697990363
Lavender Incense In Tin,1864.79,60412700.86999982,98.83782067702992
Small Chunky Glass Roman Bowl,1863.05,60414563.919999816,98.84086870830747
Set Of 36 Mushroom Paper Doilies,1861.05,60416424.96999981,98.84391346749753
Greeting Card Square Doughnuts,1860.97,60418285.93999981,98.8469580958041
Gold Wine Goblet,1858.08,60420144.01999981,98.84999799594428
Vintage Keepsake Box Paris Days,1851.9,60421995.91999981,98.85302778533419
Doorstop Football Design,1848.1,60423844.01999981,98.85605135775792
Silver Rococo Candle Stick,1845.9,60425689.91999981,98.85907133088543
Triangular Pouffe Vintage,1842.55,60427532.469999805,98.86208582326643
Blue Tv Tray Table,1833.37,60429365.8399998,98.86508529676594
Ivory Sweetheart Soap Dish,1832.67,60431198.509999804,98.86808362503486
Glass Chalice Green Small,1830.5100000000002,60433029.0199998,98.87107841944932
Kitchen Flower Pots Wall Plaque,1823.78,60434852.7999998,98.87406220328944
Red Dragonfly Helicopter,1817.2299999999998,60436670.0299998,98.87703527104311
T-Light Holder Silver Petit Four,1815.13,60438485.1599998,98.88000490310495
Silver Photo Frame,1813.73,60440298.8899998,98.88297224470556
Pink Spots Chocolate Nesting Boxes,1805.08,60442103.9699998,98.88592543452786
Mrs Robot Soft Toy,1804.3600000000001,60443908.3299998,98.8888774463987
Pink Gingham Cat With Scarf,1798.02,60445706.3499998,98.89181908575225
Chrysanthemum Notebook,1796.18,60447502.5299998,98.89475771478533
Wire Egg Basket,1793.8400000000001,60449296.3699998,98.89769251547608
Queen Of The Skies Passport Cover,1785.26,60451081.6299998,98.90061327891159
Paperweight Kings Choice,1781.51,60452863.1399998,98.90352790718312
Fuschia Flower Purse With Beads,1778.5,60454641.6399998,98.906437610963
Mirrored Wall Art Ladies,1778.5,60456420.1399998,98.90934731474287
Economy Luggage Tag,1769.92,60458190.0599998,98.91224298126751
Ivory Wire Sweetheart Letter Tray,1769.12,60459959.1799998,98.91513733895718
4 Sky Blue Dinner Candles,1764.15,60461723.3299998,98.91802356550949
Three Canvas Luggage Tags,1764.15,60463487.479999796,98.92090979206178
Pig Mug In Two Colour Designs,1763.24,60465250.7199998,98.92379452981429
Pack Of 12 Christmas Fun Cards,1757.24,60467007.9599998,98.92666945130439
Hanging Metal Chicken Decoration,1757.05,60468765.0099998,98.92954406194619
Abstract Circles Pocket Book,1756.58,60470521.589999795,98.93241790364742
Folk Art Metal Heart T-Light Holder,1754.89,60472276.479999796,98.93528898043476
Mum's Kitchen Clock,1752.88,60474029.3599998,98.93815676877419
Ladybird + Bee Raffia Food Cover,1748.6299999999999,60475777.9899998,98.94101760392776
Medina Stamped Metal Stool,1744.17,60477522.1599998,98.94387114232627
Blue Diamante Pen In Gift Box,1739.02,60479261.179999806,98.94671625509956
Mirror Love Bird T-Light Holder,1737.16,60480998.3399998,98.94955832483149
First Class Luggage Tag,1732.27,60482730.609999806,98.95239239430958
Acrylic Jewel Snowflake Pink,1725.44,60484456.0499998,98.95521528960896
Glass Bonne Jam Jar,1724.17,60486180.219999805,98.95803610713281
Rose Du Sud Drawstring Bag,1720.36,60487900.579999804,98.96085069133002
Enamel Blue Rim Coffee Container,1716.9799999999998,60489617.5599998,98.96365974569942
Keep Out Boys Door Hanger,1713.61,60491331.1699998,98.96646328660142
Pin Cushion Babushka Blue,1712.21,60493043.3799998,98.96926453704222
Classical Rose Small Vase,1708.4299999999998,60494751.8099998,98.9720596032377
S/4 Groovy Cat Magnets,1706.79,60496458.5999998,98.97485198632145
Paperweight Home Sweet Home,1703.85,60498162.4499998,98.97763955943662
